Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
08202019,WAVE OPTICS LIMITED,229,97135000,0.854,0.316,1.392,Large,09/05/2012 00:00:00,,waveoptics.ar,OX14 4SR,Immersive Technologies,"Immersive Technologies: Augmented Reality, Immersive Technologies: Hardware",5000,42.5,2021-05-01,0
13127277,SAMARKAND GROUP PLC,213,29354354,0.308,0.32,0.296,Medium,01/12/2021 00:00:00,"Connecting brands to chinese ecommerce connect today founded in 2016 in london, samarkand is a cross-border ecommerce company focused on connecting…",samarkand.global,TN9 1GN,Agency Market,Agency Market: E-commerce platforms,,0,,0
11617157,SISENSE UK LIMITED,47,13822,0.348,0.348,,Small,10/11/2018 00:00:00,Infuse analytics into your workstreams or products. build custom self-service experiences to bring ai-driven insights to you and your customers. learn how.,sisense.com,N3 1LQ,"EdTech, Agency Market, Advanced Manufacturing","EdTech: Artificial Intelligence, Agency Market: Digital Transformation, Advanced Manufacturing: Data Services",,201.09,2020-01-01,0
10298638,IMMERSIVE AV LIMITED,46,3227969,0.783,0.783,,Small,07/27/2016 00:00:00,"Anything but ordinary, at immersive av we dare our clients to dream big, pushing the boundaries of creative possibility using bleeding-edge technology",immersiveav.com,TF3 3DG,"Immersive Technologies, Digital Creative Industries","Immersive Technologies: Virtual Reality, Immersive Technologies: Media, Immersive Technologies: 360°, Digital Creative Industries: Gaming, Digital Creative Industries: Visual and Performing arts",,0,,1
10280145,MIGHTYHIVE LTD,235,176646560,0.8975,0.737,1.058,Large,07/15/2016 00:00:00,Mightyhive is the leading data and digital media consultancy that helps marketers take control.,mightyhive.com,MK9 1FF,,,,0,,0
SC411179,ZAPPAR (HOLDING) LIMITED,165,5924993,0.3385,0.621,0.056,Medium,11/14/2011 00:00:00,"Since 2011 we’ve been helping brands, businesses and ar creators leverage augmented reality through our in-house creative studio and award-winning platform and hardware solutions.",zappar.com,PH3 1NR,"Immersive Technologies, Digital Creative Industries, EdTech, Advanced Manufacturing","Immersive Technologies: Metaverse, Immersive Technologies: Retail & Fashion, Immersive Technologies: Mixed Reality, Immersive Technologies: Media, Immersive Technologies: Gaming, Immersive Technologies: 360°, Immersive Technologies: Augmented Reality, Immersive Technologies: Edtech, Immersive Technologies: Hardware, Digital Creative Industries: Advertising, EdTech: Immersive Experiences, Advanced Manufacturing: Augmented and Virtual Reality",,0,,0
08184190,LAUNCH ONLINE LIMITED,38,1785321,0.395,0.395,,Small,08/17/2012 00:00:00,A google premier partner and multi-award-winning team with a proven track record for meeting challenging growth targets.,launchonline.co.uk,EX1 1QT,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Analytics, Agency Market: Performance Marketing",,0,,1
02004015,ASITE LIMITED,760,27191000,0.221,0.256,0.186,Large,03/25/1986 00:00:00,"Cloud collaboration system for seamless collaboration across disciplines, from concept to completion and beyond.",asite.com,W1J 5JA,Design and Modelling Technologies,Design and Modelling Technologies: Digital Twins,,0,,0
08379199,THE MARKETING POD LIMITED,48,2475537,0.266,0.266,,Small,01/29/2013 00:00:00,,marketingpod.com,B94 5DF,"Digital Creative Industries, Business Support Services","Digital Creative Industries: Advertising, Business Support Services: Office Support Services",,0,,1
07075739,FUTURE DIGITAL SYSTEMS LTD,28,3253383,0.241,0.241,,Small,11/13/2009 00:00:00,"Providing industry leading sustainable managed print solutions, document management and touch screen technology.",fdsgroup.co.uk,EN11 0EX,Media and Publishing,Media and Publishing: Printing Services,,0,,0
11717417,HUBSPOT UK HOLDINGS LIMITED,250,101933890,3.6545,3.573,3.736,Large,12/07/2018 00:00:00,"Hubspot’s integrated crm platform contains the marketing, sales, service, operations, and website-building software you need to grow your business.",hubspot.com,WA14 2DT,"Software as a Service (SaaS), Agency Market","Software as a Service (SaaS): Marketing, Agency Market: Customer Relationship Management",,0,,0
04494783,YOSPACE TECHNOLOGIES LIMITED,47,48565073,0.287,0.088,0.486,Large,07/25/2002 00:00:00,,yospace.com,TW18 4EP,"Media and Publishing, Digital Creative Industries, Streaming Economy, AdTech","Media and Publishing: Broadcasting Services, Digital Creative Industries: Streaming, Streaming Economy: Enabling Tech, Streaming Economy: On Demand Streaming, Streaming Economy: Realtime Data Stream, AdTech: Publishers",,0.6,2019-01-01,0
09482425,EYEKANDY LIMITED,85,1380060,0.648,0.648,,Medium,03/10/2015 00:00:00,Innovating value at the cross section of creativity and web3 technology.,eyekandy.com,B75 5BY,"Immersive Technologies, Digital Creative Industries","Immersive Technologies: Retail & Fashion, Immersive Technologies: Augmented Reality, Digital Creative Industries: Advertising",,0,,0
09825513,INFOSUM LIMITED,184,5018020,0.439,0.439,,Medium,10/15/2015 00:00:00,Infosum is redefining data collaboration in a privacy-first way. we unlock data’s limitless potential to power a better data-driven customer experience.,infosum.com,RG21 4EQ,"Software as a Service (SaaS), Cyber, Data Intermediaries, Artificial Intelligence, Data Infrastructure, AdTech","Software as a Service (SaaS): Analytics, Software as a Service (SaaS): Marketing, Cyber: Identity Management, Data Intermediaries: Undefined Intermediaries, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Data Analysis, Data Infrastructure: Data Centres, Data Infrastructure: Data Infrastructure Services, AdTech: Data Management and Analysis",,65.98,2021-08-01,0
07473859,FIDELITY SUPPLY CHAIN SOLUTIONS LTD,102,6221135,0.595,0.595,,Medium,12/20/2010 00:00:00,"Your business. powered by fidelity. get innovative, bespoke fulfilment and 3pl solutions from a 3pl partner you can depend on.",fidelityfulfilment.com,NN11 8NW,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Tracking",,0,,0
06910689,ICHI LTD,37,2814478,0.304,0.304,,Small,05/20/2009 00:00:00,,ichi-worldwide.com,WC1V 6JS,Agency Market,Agency Market: Creative,,0,,0
07998559,PROHIBITION PR LTD,36,2487788,0.232,0.232,,Small,03/20/2012 00:00:00,Tweetsharesharepin0 shares,prohibitionpr.co.uk,LS1 4BA,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Performance Marketing, Agency Market: Public Relations, Agency Market: Social Media",,0,,0
06771074,ONE RETAIL EXPERIENCE KOREA LIMITED,68,18532032,1.7035,1.608,1.799,Medium,12/11/2008 00:00:00,"Iris is a global integrated marketing agency specializing in participation brand and digital marketing strategy. we specialize in global advertising, brand strategy, social and digital content marketing, marketing intelligence, and more for brands such as adidas, starbucks, barclays, samsung, ikea, and paypal.",iris-worldwide.com,EC4R 1BE,Agency Market,Agency Market: Creative,,0,,0
06886828,89UP LTD,57,1530351,0.236,0.236,,Medium,04/24/2009 00:00:00,"89up campaign for great causes, build technology, tackle complex problems & inspire action.",89up.org,N1 9PR,Agency Market,Agency Market: Public Relations,,0,,0
10709019,VISIER LIMITED,38,1800295,0.235,0.235,,Small,04/04/2017 00:00:00,People analytics for business people. achieve better people and business results with the leading people analytics platform.,visier.com,WC1N 2EB,,,,0,,0
04040122,ASITE SOLUTIONS LIMITED,118,17609529,0.211,0.287,0.135,Medium,07/20/2000 00:00:00,"Cloud collaboration system for seamless collaboration across disciplines, from concept to completion and beyond.",asite.com,W1J 5JA,Design and Modelling Technologies,Design and Modelling Technologies: Digital Twins,,0,,0
09467768,MASHTRAXX LIMITED,56,4249993,0.474,0.474,,Medium,03/03/2015 00:00:00,,mxx.ai,CV37 6JG,Digital Creative Industries,Digital Creative Industries: Music,381628.1,0.38,2023-05-01,0
08754173,STUDIO ROTATE LIMITED,31,1470693,0.283,0.283,,Small,10/30/2013 00:00:00,,studiorotate.com,E2 6QF,Agency Market,Agency Market: E-commerce platforms,,0,,1
10885852,VIOOH LIMITED,234,23621709,0.376,0.369,0.383,Medium,07/27/2017 00:00:00,"Viooh is a leading global digital out of home marketplace, combining data and technology, connecting buyers and sellers, all with full transparency.",viooh.com,W1U 7EU,,,,0,,0
09969949,CONFLUENT EUROPE LTD.,484,121745793,0.3895,0.405,0.374,Large,01/26/2016 00:00:00,Confluent is building the foundational platform for data in motion so any organization can innovate and win in a digital-first world.,confluent.io,WC1V 7EE,Streaming Economy,"Streaming Economy: Enabling Tech, Streaming Economy: Realtime Data Stream",,1696.44,2021-12-01,0
10174458,SAMARKAND GLOBAL LIMITED,80,27530639,0.4125,0.333,0.492,Medium,05/11/2016 00:00:00,"Connecting brands to chinese ecommerce connect today founded in 2016 in london, samarkand is a cross-border ecommerce company focused on connecting…",samarkand.global,TN9 1GN,Agency Market,Agency Market: E-commerce platforms,,0,2021-03-01,0
07775662,247 COMMERCE LIMITED,30,1433859,0.374,0.374,,Small,09/15/2011 00:00:00,"Creative identity june 3, 2020 accelerating digital commerce globally officially accredited bigcommerce and adobe commerce gold...",247commerce.co.uk,TW8 0GE,Agency Market,Agency Market: E-commerce platforms,,0,,0
10864351,NOTEPAD STUDIO LTD,32,1501070,0.453,0.453,,Small,07/13/2017 00:00:00,"Independent branding agency. we accelerate growth through brand, culture & design. studios in birmingham & london. operating worldwide.",notepadstudio.com,B2 5LG,Agency Market,Agency Market: Creative,,0,,0
07389229,AUROCH DIGITAL LIMITED,186,10425000,0.5630000000000001,0.445,0.681,Medium,09/28/2010 00:00:00,"Independent game development and consultancy studio based in bristol, uk. known for our high-quality, faithful adaptations of classic board game ips.",aurochdigital.com,S9 2RX,"Digital Creative Industries, Gaming, Software Development","Digital Creative Industries: Gaming, Gaming: Game Development Studios, Software Development: Games Development",,0.2,2021-09-01,0
12581498,ESTRELLA VENTURES LTD,41,1556936,0.558,0.558,,Small,05/01/2020 00:00:00,Ev is a technology b2b marketing agency. we provide strategic growth marketing to incredible scale-up companies in bristol and beyond.,estrellaventures.com,BS1 6BX,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Analytics, Agency Market: Branding, Agency Market: Creative, Agency Market: Performance Marketing",,0,,1
08526821,ELUCIDAT LTD,69,7495140,0.212,0.105,0.319,Medium,05/13/2013 00:00:00,"Creating innovative, high-quality elearning at scale is easier with elucidat. a powerful authoring tool, in-app support and dedicated customer success team.",elucidat.com,RG1 1AZ,"Immersive Technologies, EdTech","Immersive Technologies: Edtech, EdTech: Learning Management Systems, EdTech: Immersive Experiences, EdTech: Digital Learning",,5.45,2023-01-01,0
08671105,DIGITAL ETHOS LIMITED,85,622848,0.654,0.654,,Medium,09/02/2013 00:00:00,"Digital ethos is an award-winning & strategic digital marketing agency, offering bespoke services in seo, ppc, social media, pr & web design & development.",digitalethos.net,EC1N 2LL,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Analytics, Agency Market: Creative, Agency Market: Performance Marketing, Agency Market: User Experience",,0,2022-11-01,0
10551691,INFRONT SPORTS & MEDIA UK LIMITED,120,13251000,0.949,0.949,,Medium,01/06/2017 00:00:00,"Unmatched event experiences. engaging content. inclusive communities. as a global leader in sports marketing, infront has developed core competencies in identified strategic pillars – laying the foundation to transform sport globally.",infront.sport,W1W 8BD,Media and Publishing,Media and Publishing: Broadcasting Services,,0,,0
10589824,REALITY PLUS UK LIMITED,75,5222350,0.65,0.65,,Medium,01/30/2017 00:00:00,Reality+ helps leading brands engage with their fans using the latest web3 technology. contact us and get your fans engaged.,realityplus.com,W1D 5DU,Immersive Technologies,Immersive Technologies: Metaverse,,11,2022-01-01,0
OC417937,SQUAREBIRD LLP,24,0,0.217,0.217,,Small,06/28/2017 00:00:00,"An industry-leading web design agency bristol, providing bespoke websites and digital marketing for businesses in bristol and beyond.",squarebird.co.uk,BS48 1AS,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Branding, Agency Market: Performance Marketing",,0,,0
07113885,DEN CREATIVE LTD,37,5795317,0.448,0.43,0.466,Small,12/30/2009 00:00:00,Den is a london based creative and digital agency.,dencreative.com,EC1V 3QJ,Agency Market,Agency Market: Creative,,0,2017-10-01,0
NI040558,MAMMOTH DESIGN CONSULTANTS LTD,110,5212157,0.219,0.219,,Medium,04/04/2001 00:00:00,Connecting insights to strategy and bold creativity to drive growth for our clients a brand & digital agency for a new marketing age. watch video.,mammoth.tv,BT1 1EX,Agency Market,Agency Market: Creative,,0,,0
03323244,STRATA CREATIVE COMMUNICATIONS LTD,100,22129350,0.325,0.325,,Medium,02/24/1997 00:00:00,"Live and experiential events for global brands – a creatively led, insight driven, diverse mix of expertise that can deliver globally through one touchpoint.",stratacreate.com,NN13 5RN,Agency Market,Agency Market: Creative,,0,,0
10886992,STRATA CREATIVE HOLDINGS LIMITED,150,22129350,1.895,1.895,,Medium,07/27/2017 00:00:00,"Live and experiential events for global brands – a creatively led, insight driven, diverse mix of expertise that can deliver globally through one touchpoint.",stratacreate.com,NN13 5RN,Agency Market,Agency Market: Creative,,0,,0
SC206700,HEEHAW LIMITED,60,2872605,0.323,0.323,,Medium,04/28/2000 00:00:00,The owner of this domain has not yet uploaded their website.,heehaw.co.uk,EH4 3BJ,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
08270677,SOCIAL NETWORK SOLUTIONS LIMITED,22,1053702,0.17,0.17,,Small,10/26/2012 00:00:00,"We are one of the uk’s leading digital marketing agencies, with experience in social media, influencer marketing, videography, ecommerce & more.",www.wearesns.com,NR1 1JN,Agency Market,Agency Market: Social Media,,0,,0
05042992,ACRYLICIZE LIMITED,60,1296823,0.21,0.21,,Medium,02/13/2004 00:00:00,,acrylicize.com,NW8 0DL,Digital Creative Industries,Digital Creative Industries: Design,,0,,0
08399467,MANAGED TECHNOLOGY CORPORATION LTD,53,3991833,0.268,0.268,,Medium,02/12/2013 00:00:00,"We offer complete print, copy, it and document management solutions for businesses. hassle free contracts to help reduce costs and increase productivity.",managedtechnology.co.uk,ME20 7HP,Media and Publishing,Media and Publishing: Printing Services,,0,,0
10051029,ULTRALEAP HOLDINGS LIMITED,232,7174036,0.20650000000000002,0.146,0.267,Medium,03/08/2016 00:00:00,"Our world-leading hand tracking and haptics powers intuitive, touchless gesture control in ar/vr, interactive kiosks, digital out-of-home and automotive.",ultraleap.com,BS2 0EL,Immersive Technologies,"Immersive Technologies: Virtual Reality, Immersive Technologies: Haptics, Immersive Technologies: Hardware",69406,0,,0
10813936,ADLIB DIGITAL LIMITED,35,1659601,0.217,0.217,,Small,06/12/2017 00:00:00,"Ad-lib.io brings dco, cmp and creative analytics technology together in a single omni-channel platform and works with 10 of the top 30 global advertisers. we solve the challenges brands face as they personalize ads at scale.",ad-lib.io,SL1 1PG,Agency Market,Agency Market: Creative,,9.01,2022-01-01,0
11935701,SPONGE GROUP HOLDINGS LIMITED,223,39567901,0.308,0.093,0.523,Large,04/09/2019 00:00:00,"Sponge is an award-winning provider of digital learning solutions including bespoke learning, learning management systems and ready-to-go content.",spongelearning.com,BS4 3EH,"Immersive Technologies, EdTech","Immersive Technologies: Edtech, EdTech: Learning Management Systems, EdTech: Digital Learning",,0,,0
SC542348,WEAREHYDROGEN LTD,37,1773234,0.247,0.247,,Small,08/10/2016 00:00:00,"Hydrogen is a social media agency based in glasgow and london. we offer social media management, strategy, training & consultancy.",wearehydrogen.com,G2 2ND,Agency Market,Agency Market: Social Media,,0,2022-11-01,0
07370553,FVRVS LIMITED,158,11006291,0.38,0.38,,Medium,09/09/2010 00:00:00,"Experience authentic surgery in virtual reality simulations. featuring haptic feedback and real-time assessment. on compact, low-cost hardware. #surgicalvr",fundamentalsurgery.com,WC1X 8AQ,"Immersive Technologies, Robotics and Autonomous systems","Immersive Technologies: Virtual Reality, Immersive Technologies: Haptics, Robotics and Autonomous systems: Healthcare: Surgical",320371,23.75,2022-08-01,0
06237914,NEXER DIGITAL LTD,98,6793581,0.235,0.235,,Medium,05/04/2007 00:00:00,"Nexer digital. human-centred research, design and development that puts people at the heart of our approach to deliver better products to a happier audience.",nexerdigital.com,SK11 6QJ,Agency Market,Agency Market: User Experience,0,0,,0
09922859,GUMGUM UK LIMITED,101,17492432,0.257,0.257,,Medium,12/18/2015 00:00:00,Gumgum is a contextual intelligence company that uses artificial intelligence to see and analyze the full content of a page in a whole new way. the result is highly visible and engaging ads served where your users are most likely to see them.,gumgum.com,SL6 8QZ,AdTech,AdTech: Publishers,,0,,0
09952345,FRONTIERS MEDIA LIMITED,1919,84658734,0.8045,0.921,0.688,Large,01/14/2016 00:00:00,"Open access publisher of peer-reviewed scientific articles across the entire spectrum of academia. research network for academics to stay up-to-date with the latest scientific publications, events, blogs and news.",frontiersin.org,KT10 9FQ,"Media and Publishing, Research and Consulting - Physical Sciences and Engineering","Media and Publishing: Publishing Services, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
05243851,XEIM LIMITED,197,38434416,0.24,0.222,0.258,Large,09/28/2004 00:00:00,"The uk's leading online design magazine. bringing you the latest news and inspiration across graphics, branding, interiors, digital, product, furniture and more.",designweek.co.uk,SE1 7ND,"Electronics Manufacturing, Digital Creative Industries","Electronics Manufacturing: Optical devices, Digital Creative Industries: Design",,0,,0
11083230,DON'T CRY WOLF LIMITED,40,1526028,0.499,0.499,,Small,11/27/2017 00:00:00,"Don't cry wolf is a creative agency with a brand activism heart, working across branding, comms, campaigns and production.",dontcrywolf.com,HU2 8JL,Agency Market,Agency Market: Creative,,0,,0
10249412,DIGITAL UNCUT LIMITED,22,1028597,0.245,0.245,,Small,06/24/2016 00:00:00,"The data-led digital marketing agency for scaling startups, freeing you up to focus on the bigger-picture thinking.",digitaluncut.com,EC2A 4NE,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Creative, Agency Market: Performance Marketing, Agency Market: User Experience",,0,2022-11-01,0
11772360,RED HAVAS LIMITED,53,11994920,0.485,0.484,0.486,Medium,01/17/2019 00:00:00,"Explore the award-winning public relations agency red havas, creating news and influence for corporate, consumer and cause clients across the uk.",redhavas.co.uk,ME16 9NT,Agency Market,Agency Market: Public Relations,,0,,0
11315505,LAWO LTD,49,7852417,0.359,0.359,,Small,04/18/2018 00:00:00,"Lawo designs and manufactures pioneering ip-based video and audio technology for broadcast production, live performance and theater applications.",lawo.com,UB8 1PH,"Telecommunications, Media and Publishing","Telecommunications: Broadcasting, Media and Publishing: Broadcasting Services",,0,,0
06423008,NEWWAVE DESIGN LTD,21,1161045,0.178,0.178,,Small,11/09/2007 00:00:00,"Creating desirable brands, beautiful websites and delivering high growth marketing for corporate, enterprise and international businesses.",newwave-design.co.uk,NP7 5BB,Agency Market,"Agency Market: Branding, Agency Market: User Experience",,0,,0
11211387,SE REALISATIONS LIMITED,92,1501830,3.301,3.301,,Medium,02/19/2018 00:00:00,We are the uk’s leading video production agency specialising in creating content for higher education having worked for over 90 uk universities.,maiafilms.co.uk,LS1 4AP,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
11316246,ULTRALEAP MANUFACTURING LIMITED,62,3122562,0.596,0.596,,Medium,04/18/2018 00:00:00,"Our world-leading hand tracking and haptics powers intuitive, touchless gesture control in ar/vr, interactive kiosks, digital out-of-home and automotive.",ultraleap.com,BS2 0EL,Immersive Technologies,"Immersive Technologies: Virtual Reality, Immersive Technologies: Haptics, Immersive Technologies: Hardware",,0,,0
08401076,UPPERDOG LTD,26,499145,0.2,0.2,,Small,02/13/2013 00:00:00,"Upperdog are a strategic digital marketing agency in bournemouth. our services include seo, ppc, paid social, website design and development. get a proposal today!",upperdog.co.uk,BH2 5BD,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Performance Marketing",,0,,1
08968471,CASTLE INTERNATIONAL LTD,60,4506356,0.413,0.413,,Medium,03/31/2014 00:00:00,,castle.co.uk,L2 9SH,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Performance Marketing",,0,,0
03885555,SUPERAWESOME TRADING LIMITED,252,152394140,0.45599999999999996,0.19,0.722,Large,11/29/1999 00:00:00,Build a safer internet for the next generation with superawesome's youth marketing services. a wide range of tools for brands marketing to the youth audience.,superawesome.com,W1W 5PF,"Digital Creative Industries, AdTech","Digital Creative Industries: Advertising, AdTech: Publishers",,0,,0
02683933,3D TECHNICAL DESIGN LIMITED,66,9935840,0.662,0.662,,Medium,02/04/1992 00:00:00,"Uk technical specialists in heat network design introduction with over 15 years experience in the heat network sector, see what our customers say about us and get a brief overview of the projects we have been involved in. https://www.youtube.com/watch?v=h1afmcyyfwo advanced feasibility studies project planning & route proving concept designs for major infrastructure crossings design, consent […]",3dtechnicaldesign.co.uk,MK9 1LR,"Design and Modelling Technologies, Advanced Manufacturing","Design and Modelling Technologies: Computer Aided Design, Design and Modelling Technologies: 3D Modelling and Scanning, Advanced Manufacturing: Digital Design",,0,,0
07937973,DISGUISE TECHNOLOGIES LIMITED,383,26567706,0.39,0.487,0.293,Large,02/06/2012 00:00:00,"Disguise is the platform for creatives and technologists to imagine, create and deliver spectacular live visual experiences. combining the leading experience production software with powerful media server hardware, disguise empowers brands, artists and production houses to tell stories that inspire their audiences.",disguise.one,SE1 8HA,Immersive Technologies,"Immersive Technologies: Metaverse, Immersive Technologies: Hardware",1582880.19,0,,0
06692279,PAPIRFLY LIMITED,45,2117422,0.217,0.217,,Small,09/09/2008 00:00:00,Transform the way your brand works forever with papirfly. create growth for your brand in every direction through our platform.,papirfly.com,EC3V 3NG,Agency Market,"Agency Market: Branding, Agency Market: Creative",,0,2020-03-01,0
12473605,CHAMPIONS GROUP HOLDINGS LIMITED,66,47580120,0.242,-0.096,0.58,Large,02/20/2020 00:00:00,"We’re a national award-winning agency that delivers outstanding results through creative digital marketing, web design, brand communications, digital pr and more!",championsukplc.com,LE12 6XA,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Creative",,0,,0
10337647,MESMERISE GLOBAL LIMITED,125,3786875,0.824,0.824,,Medium,08/19/2016 00:00:00,"Mesmerise is a leading b2b vr & ar company, partnering with companies and brands to deliver value through innovation and insight. our extraordinary team of storytellers, film-makers, software engineers, digital and audio designers craft mind-blowing experiences in both virtual and augmented reality.",mesmerisevr.com,W1W 8BA,"Immersive Technologies, Advanced Manufacturing","Immersive Technologies: Metaverse, Immersive Technologies: Virtual Reality, Immersive Technologies: Mixed Reality, Immersive Technologies: Media, Immersive Technologies: Gaming, Immersive Technologies: 360°, Immersive Technologies: Edtech, Immersive Technologies: Hardware, Advanced Manufacturing: Augmented and Virtual Reality",,0,,0
06593922,WIRED PRODUCTIONS LIMITED,41,1229651,0.204,0.204,,Small,05/15/2008 00:00:00,"Wired productions are a true indie publisher, proud to present a specially curated and unique range of diverse and award-winning titles.",wiredproductions.com,WD24 4WP,Gaming,Gaming: Publishers,,0,,0
08802287,ILLUSTRATE DIGITAL LTD.,35,970203,0.288,0.288,,Small,12/04/2013 00:00:00,"The ux and wordpress agency for enterprise brands. our teams in cardiff and bristol provide ux design, development and platform maintenance.",illustrate.digital,CF10 5EE,"Software Development, Agency Market","Software Development: UI/UX Development, Agency Market: User Experience",,0,,0
07562810,AVAMAE SOFTWARE SOLUTIONS LTD,54,2585748,0.238,0.238,,Medium,03/14/2011 00:00:00,"We design, build and maintain custom software, web and mobile applications. get in touch to discuss your software, web or mobile app project.",avamae.co.uk,SS9 1PE,Agency Market,Agency Market: User Experience,,0,,1
11859509,BRAIN LABS TOPCO LIMITED,1850,215313087,0.6525000000000001,0.513,0.792,Large,03/04/2019 00:00:00,"Brainlabs is the smartest digital marketing agency in the world, with offices in london, manchester, austin, new york, seatle, los angeles and singapore",brainlabsdigital.com,EC1Y 8AF,"Digital Creative Industries, Agency Market, AdTech","Digital Creative Industries: Advertising, Agency Market: Performance Marketing, Agency Market: Social Media, AdTech: Data Management and Analysis, AdTech: Programmatic Platforms",,0,2023-09-01,0
08494022,DIGITAL RADISH LTD,61,2356739,0.383,0.383,,Medium,04/18/2013 00:00:00,London b2b marketing agency for high-growth businesses. agency of the year 2021.,digitalradish.co.uk,EC1M 5QU,Agency Market,Agency Market: Creative,,0,,1
11362053,HI YIELD LTD,22,1031226,0.29,0.29,,Small,05/15/2018 00:00:00,We’re a leading digital product studio in london and cornwall with clients across the uk 👉 rated 5/5 on clutch.,hiyield.co.uk,PL25 4DW,"Software Development, Agency Market","Software Development: UI/UX Development, Software Development: Web Development, Agency Market: Digital Transformation, Agency Market: User Experience",,0.1,2018-10-01,0
09877239,HIPPO DIGITAL LIMITED,568,87549227,0.6815,0.856,0.507,Large,11/18/2015 00:00:00,"A full-service digital consultancy working in the public and private sectors. we combine data, design and engineering to support meaningful transformation.",hippodigital.co.uk,LS1 4HT,Agency Market,Agency Market: Digital Transformation,,0,2021-04-01,0
09325423,FURTHERMORE & ENGAGE LIMITED,33,1251953,0.344,0.344,,Small,11/24/2014 00:00:00,You’ve found it – the marketing agency you’ve been looking for. we’re a full-service digital marketing agency. start your project with us!,furthermoremarketing.co.uk,NR7 0LB,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Performance Marketing, Agency Market: Social Media",68069,0,,1
NI667914,HYPIXEL STUDIOS LIMITED,68,1074349,0.461,0.461,,Medium,02/21/2020 00:00:00,Hypixel studios is the developer of hytale. our mission is to empower gaming communities - find out more and view the latest job openings here.,hypixelstudios.com,BT48 7EL,"Digital Creative Industries, Gaming","Digital Creative Industries: Gaming, Gaming: Game Development Studios",,0,2018-12-01,0
02712443,ENCOMPASS DIGITAL MEDIA SERVICES LIMITED,443,86373907,0.261,0.31,0.212,Large,05/06/1992 00:00:00,"Need your video content delivered? encompass digital media is a global technology services company focused on supporting broadcast, cable and digital leaders.",encompass.tv,W4 5RU,"Telecommunications, Media and Publishing, Digital Creative Industries, Streaming Economy","Telecommunications: Broadcasting, Media and Publishing: Broadcasting Services, Digital Creative Industries: Streaming, Streaming Economy: Enabling Tech",,0,,0
11358458,THE METATECH GROUP LIMITED,25,1186189,0.336,0.336,,Small,05/12/2018 00:00:00,"With decades of experience in the live events industry, we are experts at delivering technology solutions to clients all over the world. find out more here.",noba.co.uk,HP5 2PX,"Digital Creative Industries, Streaming Economy","Digital Creative Industries: Streaming, Streaming Economy: Live Streaming",,0,,0
04330595,INFINITY TECHNOLOGY SOLUTIONS LIMITED,140,20440349,0.20650000000000002,0.189,0.224,Medium,11/28/2001 00:00:00,Infinity group are one of the largest microsoft dynamics 365 solution providers in the uk. find out more about dynamics 365,infinitygroup.co.uk,TN1 2PY,Agency Market,Agency Market: Customer Relationship Management,,0,,0
10048492,PERFECT STORM MARKETING LTD,27,1267162,0.335,0.335,,Small,03/08/2016 00:00:00,We create digital experiences that transform the fortune of the brands we work with. our challenger model will deliver outstanding outcomes.,perfect-storm.co.uk,LS2 7EQ,Agency Market,"Agency Market: Creative, Agency Market: Social Media",,0,,0
10562581,MAKE HONEY LTD,21,2286158,0.21100000000000002,0.281,0.141,Small,01/13/2017 00:00:00,Make honey is an award-winning smart technology pr agency that can help you make your communications sing. contact us today!,makehoney.com,EC4R 1AG,"Business Support Services, Agency Market","Business Support Services: Office Support Services, Agency Market: Public Relations",,0,,0
SC484389,UNCOVER COMMERCE LIMITED,36,992367,0.407,0.407,,Small,08/14/2014 00:00:00,"A digital agency specialising in wordpress, shopify and magento ecommerce website development. creating premium online shopping experiences for your customers.",spctr.co.uk,G3 7PR,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Platform",,0,,0
