Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
05097143,NEXSTOR LIMITED,40,2815564,0.298,0.298,,Small,04/06/2004 00:00:00,"We help uk businesses to quickly access, implement, monitor and manage a wide range of data platform solutions for independent innovators.",nexstor.com,NG15 7AW,"Cloud Computing, Data Infrastructure, AgriTech","Cloud Computing: SaaS (Software as a Service), Data Infrastructure: Data Infrastructure Hardware, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, AgriTech: Management Platforms",,0,,0
09079342,DOGTOOTH TECHNOLOGIES LIMITED,74,4433421,0.208,0.208,,Medium,06/10/2014 00:00:00,"People are fundamental to the operation of modern soft fruit farms. they are a precious resource, and we value them enormously. the problem is that our customers can't recruit enough people to meet their needs. dogtooth is tackling this problem by building smart autonomous robots intended to make the human workforce more productive.",dogtooth.tech,SG8 6ED,"Robotics and Autonomous systems, Research and Consulting - Physical Sciences and Engineering, AgriTech","Robotics and Autonomous systems: Manufacturing, Robotics and Autonomous systems: Agriculture : Weeding Seeding and Harvesting, Research and Consulting - Physical Sciences and Engineering: Engineering Research, AgriTech: Automation",3439647.87,13.42,2022-11-01,0
10098097,AURA POWER DEVELOPMENTS LTD,62,10069968,0.552,0.56,0.544,Medium,04/01/2016 00:00:00,"A major global developer of renewable energy projects, aura power has been leading the way in energy since 2013.",aurapower.com,BS1 4ND,"CleanTech, Energy Storage, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Energy Storage: Batteries, Net Zero: Low Carbon Energy Generation, Net Zero: Energy Storage, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database, Energy Generation: Solar",,0,2024-05-01,0
03647007,HEXAWARE TECHNOLOGIES UK LIMITED,572,188643543,0.2555,0.236,0.275,Large,10/09/1998 00:00:00,We transform how it services are delivered; and are on our journey to be the first it services company in the world where half the workforce is digital.,hexaware.com,E14 5NR,"Cloud Computing, Data Infrastructure, Software as a Service (SaaS), Pharma, Artificial Intelligence, EdTech","Cloud Computing: SaaS (Software as a Service), Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Software as a Service (SaaS): Development, Pharma: Artificial Intelligence and Blockchain, Artificial Intelligence: Data Analysis, EdTech: Artificial Intelligence",,0,,0
03017799,HINDUJA GLOBAL SOLUTIONS UK LIMITED,1481,85339944,0.15100000000000002,0.069,0.233,Large,02/02/1995 00:00:00,Hgs digital creates frictionless digital experiences that solve business problems and improve customers’ lives.,hgs.cx,TW8 9AG,"Advanced Manufacturing, Artificial Intelligence","Advanced Manufacturing: Data Services, Advanced Manufacturing: Artificial Intelligence, Artificial Intelligence: Data Analysis",,0,,0
07850119,JOHN F HUNT REGENERATION LIMITED,205,157470797,0.39749999999999996,0.384,0.411,Large,11/16/2011 00:00:00,John f hunt regeneration is a trusted partner for brownfield enabling services in the united kingdom. we help create successful developments from risky industrial legacies.,johnfhuntregeneration.co.uk,RM20 4DB,"CleanTech, Land Remediation","CleanTech: Water Processing, Land Remediation: Brownfield Regeneration, Land Remediation: Remediation Services",,0,,0
11262659,10X BANKING TECHNOLOGY SERVICES LIMITED,501,107401566,0.542,0.575,0.509,Large,03/19/2018 00:00:00,"Put the world's most powerful and comprehensive cloud native banking platform at the core of your bank. - making banking 10x better june 16, 2021",10xbanking.com,EC1N 2HT,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Digital Banks, Software as a Service (SaaS): Finance and Accounting",,0,,0
09829727,IMMATERIAL LTD,55,3809520,0.651,0.651,,Medium,10/19/2015 00:00:00,"We are experts in porous materials, working to commercialise a technology platform built at the university of cambridge.",immaterial.com,CB4 0FW,"Advanced Materials, CleanTech, MedTech, Research and Consulting - Physical Sciences and Engineering","Advanced Materials: Emergent, Advanced Materials: Electrochemical, CleanTech: Environmental Protection and Monitoring, MedTech: Advanced Materials, Research and Consulting - Physical Sciences and Engineering: Engineering Research",3217509.04,3.57,2023-09-01,0
07479524,ONFIDO LTD,338,223879354,0.3135,0.109,0.518,Large,12/29/2010 00:00:00,"Drive new customer acquisition, detect fraud, and satisfy kyc and aml compliance using the identity verification that’s simple for everyone.",onfido.com,EC2A 1AH,"FinTech, Cyber","FinTech: Digital Identity, FinTech: Regtech, Cyber: Identity Management",262227,168.41,2024-04-01,0
00267550,ROKE MANOR RESEARCH LIMITED,1080,197663440,0.2085,0.177,0.24,Large,08/06/1932 00:00:00,"At roke, we conceive, design and secure the world’s most technically advanced data and communications systems for governments and industry.",roke.co.uk,SO51 0ZN,"Software Development, Artificial Intelligence","Software Development: Security Engineering, Artificial Intelligence: Machine Learning",998153,0.43,2020-04-01,0
09901641,TRIPLELIFT UK LIMITED,254,18249122,0.48,0.48,,Large,12/03/2015 00:00:00,"Technology at the intersection of creative and media, delivering the next generation of programmatic advertising platforms.",triplelift.com,KT22 8DY,AdTech,"AdTech: AdExchange, AdTech: Advertisers, AdTech: Data Management and Analysis, AdTech: Publishers, AdTech: Programmatic Platforms",,0,,0
10185006,GRAPHCORE LIMITED,1478,2682430,0.313,0.508,0.118,Large,05/17/2016 00:00:00,Graphcore has built a new type of processor for machine intelligence to accelerate machine learning and ai applications for a world of intelligent machines,www.graphcore.ai,EC2V 6DN,"Pharma, Artificial Intelligence","Pharma: Artificial Intelligence and Blockchain, Artificial Intelligence: Systems Optimisation, Artificial Intelligence: Life Sciences",,522,2020-12-01,0
04676191,DEVICE AUTHORITY LTD,23,1073923,0.202,0.202,,Small,02/24/2003 00:00:00,"Protect your iot devices from costly security breaches with our all-in-one iot cybersecurity platform. secure updates, data security & more. book a demo today.",deviceauthority.com,RG1 1LX,"Advanced Manufacturing, Space Economy, Cyber, Internet of Things","Advanced Manufacturing: Industrial IoT, Space Economy: Cyber Security and Encryption, Cyber: Cryptographic Authentication, Cyber: Endpoint Security, Cyber: Identity Management, Cyber: IoT Security, Internet of Things: Energy Management & Smart Buildings, Internet of Things: Connectivity Platforms",,9.3,2024-02-01,0
10259732,STATKRAFT PURE ENERGY LIMITED,137,4347312,0.275,0.275,,Medium,07/01/2016 00:00:00,"Statkraft is europe’s largest generator of renewable energy. we produce hydropower, wind power and solar power and are a global company in energy market operations.",statkraft.com,B1 1BD,"CleanTech, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Net Zero: Low Carbon Energy Generation, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database, Energy Generation: Bioenergy",65668,0,,0
11912176,ARAMCO TRADING LIMITED,122,55437255947,2.5575,0.979,4.136,Large,03/28/2019 00:00:00,"At aramco, our behavior is what defines us - as a company, as employees, as people. everything we do is anchored by our corporate values: citizenship, safety, accountability, excellence and integrity.",aramco.com,W1H 6AZ,CleanTech,CleanTech: Environmental Protection and Monitoring,,0,,0
05569666,BLUE FRONTIER IT LTD,120,5682645,0.247,0.247,,Medium,09/21/2005 00:00:00,"Blue frontier is a leading uk digital agency providing professional web design, development, mobile app, digital marketing and it services.",bluefrontier.co.uk,SP4 6BU,"Software Development, Digital Creative Industries, Agency Market","Software Development: Web Development, Digital Creative Industries: Design, Agency Market: Performance Marketing",,0,,0
10411015,10X BANKING TECHNOLOGY HOLDINGS LIMITED,490,20296792,0.2145,0.5,-0.071,Large,10/05/2016 00:00:00,"Put the world's most powerful and comprehensive cloud native banking platform at the core of your bank. - making banking 10x better june 16, 2021",10xbanking.com,EC1N 2HT,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Digital Banks, Software as a Service (SaaS): Finance and Accounting",,0,,0
11493189,DEEP BRANCH BIOTECHNOLOGY LTD,31,2761897,0.414,0.414,,Small,07/31/2018 00:00:00,"Clean ingredients for climate-friendly food at deep branch, we use clean and renewable carbon and energy sources to create ingredients for a more sustainable food system. our first product is proton™, a single cell protein developed for the animal feed industry. learn more watch video clean ingredients for climate-friendly food at deep branch, we use…",deepbranch.com,EC2A 1AF,"Marine and Maritime, Engineering Biology Application, Life Sciences, CleanTech, AgriTech, Net Zero","Marine and Maritime: Aquaculture, Engineering Biology Application: Agriculture & Food - Foods (such as alternative meat/protein/fat), Life Sciences: Synthetic Biotechnology, CleanTech: Mining, Fuels and Biofuels, CleanTech: Environmental Protection and Monitoring, AgriTech: AgSciences, Net Zero: Carbon Capture",1481121.6199999999,11.37,2021-03-01,0
07991280,BYRNE LOOBY PARTNERS (UK) LIMITED,181,26191381,0.394,0.308,0.48,Medium,03/15/2012 00:00:00,"Byrnelooby is proud to be now part of ayesa. ayesa is a multinational specialising in engineering, technology and consulting (etc).",byrnelooby.com,GU2 4BL,"CleanTech, Research and Consulting - Physical Sciences and Engineering, Net Zero","CleanTech: Agriculture, Forestry and Biodiversity, Research and Consulting - Physical Sciences and Engineering: Engineering Consulting, Research and Consulting - Physical Sciences and Engineering: Engineering Research, Net Zero: Renewable Energy Planning Database",,0,,0
SC560225,BROCKWELL ENERGY LIMITED,35,5586342,0.2395,0.21,0.269,Small,03/13/2017 00:00:00,Home,brockwellenergy.com,EH2 2PR,"CleanTech, Energy Management, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Energy Management: Smart Grid, Net Zero: Low Carbon Energy Generation, Energy Generation: Onshore Wind, Energy Generation: Fossil Fuels",,0,,0
10873114,DOMINO DATA LAB LIMITED,88,6249143,0.997,0.997,,Medium,07/19/2017 00:00:00,The domino data lab blog is home to all things data science and machine learning with information and resources tailored to data science professionals.,dominodatalab.com,RG1 3EU,"Cloud Computing, Data Infrastructure, Data Intermediaries, Artificial Intelligence","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis",,0,,0
05742795,STATKRAFT UK LTD,379,98406929,0.41500000000000004,0.383,0.447,Large,03/14/2006 00:00:00,"Statkraft is europe’s largest generator of renewable energy. we produce hydropower, wind power and solar power and are a global company in energy market operations.",statkraft.com,EC2N 4BQ,"CleanTech, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Net Zero: Low Carbon Energy Generation, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database, Energy Generation: Bioenergy",19943,0,2023-12-01,0
10534682,DATAIKU LTD,308,73181920,0.8045,0.7,0.909,Large,12/21/2016 00:00:00,"Dataiku is the world’s leading platform for everyday ai, systemizing the use of data for exceptional business results.",dataiku.com,EC2M 4YE,"Advanced Manufacturing, Artificial Intelligence","Advanced Manufacturing: Artificial Intelligence, Artificial Intelligence: Machine Learning, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Data Analysis",,0,,0
11148681,COPPER TECHNOLOGIES (UK) LIMITED,520,21973822,1.536,1.536,,Large,01/15/2018 00:00:00,"The full package for crypto infrastructure. trade without moving assets to exchanges, eliminating the risk of hacked, frozen, or misappropriated assets. learn how",copper.co,W1F 0DE,"FinTech, Cryptocurrency Economy","FinTech: Tech for Enterprise, FinTech: Wealthtech, FinTech: Crypto Asset Exchange, FinTech: Consensus Services, FinTech: Digital Custody, Cryptocurrency Economy: Blockchain, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,238.1,2022-10-01,0
09796512,GELION PLC,47,5135000,1.419,,1.419,Small,09/26/2015 00:00:00,,gelion.com,EC2V 7EE,"CleanTech, Energy Storage, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Energy Storage: Batteries, Net Zero: Energy Storage, Net Zero: Renewable Energy Planning Database, Energy Generation: Fossil Fuels",,0,,0
07322381,CIKLUM UK LIMITED,18,133480064,0.2425,0,0.485,Large,07/22/2010 00:00:00,"Industry-leading software engineers, data scientists, and consultants. through innovation, we make your digital ideas a profitable reality.",ciklum.com,WC2A 3TH,,,,0,2020-12-01,0
12780803,KIGEN (UK) LIMITED,183,31726147,0.5645,0.088,1.041,Medium,07/30/2020 00:00:00,"Kigen provides technologies for enabling mobile communications for your devices. from sim to esim and rsp, discover our products.",kigen.com,CB1 2GE,"Advanced Manufacturing, Data Infrastructure, Telecommunications, Cyber, AgriTech, Internet of Things","Advanced Manufacturing: Industrial IoT, Data Infrastructure: Trusted Execution Environments, Telecommunications: Wireless Connectivity, Telecommunications: Network Providers, Cyber: IoT Security, AgriTech: Remote Sensing, Internet of Things: Connectivity Platforms",,15.79,2023-07-01,0
10878338,CIKLUM OPERATIONS UK LIMITED,130,418992500,1.8780000000000001,0.834,2.922,Large,07/21/2017 00:00:00,"Industry-leading software engineers, data scientists, and consultants. through innovation, we make your digital ideas a profitable reality.",ciklum.com,WC2A 3TH,Advanced Manufacturing,Advanced Manufacturing: Data Services,,0,,0
05668788,AFC ENERGY PLC,162,951584,1.77,0.348,3.192,Medium,01/09/2006 00:00:00,"Afc energy is the leading provider of fuel cell technology for a generation of clean energy, offering best in class performance and lowest operating cost as part of global efforts to decarbonise industry.",afcenergy.com,GU6 8TB,"CleanTech, Energy Storage, Net Zero, Energy Generation","CleanTech: Energy Production, Management and Storage, Energy Storage: Hydrogen, Net Zero: Low Carbon Energy Generation, Energy Generation: Hydrogen",349350,4.8,2024-06-01,0
10548804,MPARTICLE LIMITED,45,3385575,0.39,0.39,,Small,01/05/2017 00:00:00,Mparticle is a real-time ai customer data platform that powers your entire marketing stack with high-quality customer data.,mparticle.com,W1F 9QW,"Data Infrastructure, Data Intermediaries, Software as a Service (SaaS), AdTech","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: PDS/PIMS, Software as a Service (SaaS): Analytics, Software as a Service (SaaS): Marketing, AdTech: Data Management and Analysis",,0,,0
08615657,ISLAND GREEN POWER UK LIMITED,42,2569645,0.576,0.576,,Small,07/18/2013 00:00:00,"This is the primary heading and there should only be one of these per page a small paragraph to emphasis and show important bits.pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. donec eu libero sit amet quam egestas semper....",islandgp.com,SW6 6AW,"CleanTech, Net Zero","CleanTech: Energy Production, Management and Storage, Net Zero: Low Carbon Energy Generation, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database",,0,,0
04281871,OFF GRID ENERGY LIMITED,161,37556111,0.473,0.473,,Large,09/05/2001 00:00:00,Off grid energy is a market leader in supplying battery energy storage systems and other energy storage solutions wherever the grid is weak.,offgrid-energy.co.uk,CV21 2UX,"Space Energy, CleanTech, Energy Storage, Energy Management, Net Zero, Energy Generation","Space Energy: Power Core, CleanTech: Energy Production, Management and Storage, Energy Storage: Batteries, Energy Management: Energy Management Systems, Net Zero: Energy Storage, Net Zero: Grid, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database, Energy Generation: Fossil Fuels",,0,2021-05-01,0
05092653,05092653 LIMITED,480,0,0.898,0.898,,Large,04/02/2004 00:00:00,"Kagool is a leading global data and analytics specialist, offering consultancy and best of breed integration solutions. we empower clients through cloud platforms and emerging technologies by understanding complex challenges to make informed decisions and accelerate potential business value.",www.kagool.com,E1W 1YW,"Data Infrastructure, Data Intermediaries","Data Infrastructure: Data Infrastructure Services, Data Intermediaries: Undefined Intermediaries",,6,2020-08-01,0
02106514,INDEPENDENT CONTROL SYSTEMS LIMITED,83,19287163,0.21350000000000002,0.101,0.326,Medium,03/05/1987 00:00:00,"Enhancing performance, inspiring change, iconsys is a leading uk automation solutions provider and systems integrator.",iconsys.co.uk,TF3 3BS,"Robotics and Autonomous systems, Artificial Intelligence","Robotics and Autonomous systems: Integrators, Robotics and Autonomous systems: Manufacturing, Artificial Intelligence: Industry 4.0 and Automation",940766.99,0,,0
01616977,BYTES SOFTWARE SERVICES LIMITED,721,1404342737,0.21150000000000002,0.164,0.259,Large,02/25/1982 00:00:00,Bytes is a leading provider of world-class it solutions & services. we ensure businesses achieve maximum it efficiency and security.,bytes.co.uk,KT22 7TW,"Cloud Computing, Software Development, Data Infrastructure, Cyber","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Cloud Computing: SaaS (Software as a Service), Software Development: Security Engineering, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage, Cyber: Endpoint Security, Cyber: Network Security, Cyber: Threat Management",,0,2020-12-01,0
09496125,I 3 SOLUTIONS GROUP LIMITED,44,2298037,0.411,0.411,,Small,03/18/2015 00:00:00,"I3 solutions is a consulting engineering firm, specialising in data centres and mission-critical facilities. delivering infrastructure for efficient operations",i3.solutions,TN1 2AZ,Data Infrastructure,"Data Infrastructure: Data Centres, Data Infrastructure: Data Centre Cooling",,0,,0
11867333,GO1 UK LEARNING LIMITED,146,6864747,0.573,0.573,,Medium,03/07/2019 00:00:00,"Go1 offers the largest curated elearning library from top training providers in a single subscription. integrated with leading lms, hris systems.",go1.com,WC2H 9QG,EdTech,"EdTech: Digital Learning, EdTech: Learning Management Systems",,0,,0
08021376,LIMEJUMP LTD,123,590569419,0.325,0.149,0.501,Large,04/05/2012 00:00:00,"The future of energy – find out about power purchase agreements (ppa), balancing mechanism and much more!",limejump.com,SE1 7NA,"CleanTech, Energy Storage, Artificial Intelligence, Net Zero","CleanTech: Energy Production, Management and Storage, Energy Storage: Batteries, Artificial Intelligence: Green Tech, Net Zero: Energy Storage, Net Zero: Renewables, Net Zero: Renewable Energy Planning Database",,4.4,2019-03-01,0
10333201,CAMBRIDGE SPARK LIMITED,188,5869108,0.773,0.773,,Medium,08/17/2016 00:00:00,Cambridge spark are a data science education firm enabling organisations to reach their goals by upskilling their staff with bespoke data apprenticeships.,cambridgespark.com,IP33 3SB,"Data Infrastructure, Life Sciences, Data Intermediaries, Artificial Intelligence","Data Infrastructure: Data Infrastructure Services, Life Sciences: Environmental Sciences Products and Services, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis",1300333,14.24,2019-04-01,0
NI650803,SONRAI ANALYTICS LTD,65,3056528,1.025,1.025,,Medium,02/06/2018 00:00:00,"Sonrai analytics is the leading ai data discovery solution for biomarker discovery, development and deployment.",sonraianalytics.com,BT3 9DT,"Cloud Computing, Data Infrastructure, Artificial Intelligence","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Artificial Intelligence: Data Analysis",462700,2.88,2022-11-01,0
10775328,TARGET3D LIMITED,38,2626517,0.409,0.409,,Small,05/17/2017 00:00:00,"The uk's home of motion capture. try the latest in mocap technology. hardware and service work speciliasts for vfx, vr & science.",target3d.co.uk,E1 8JN,"Digital Creative Industries, MedTech, Immersive Technologies","Digital Creative Industries: Film/TV, MedTech: Extended Reality, Immersive Technologies: Gaming, Immersive Technologies: Manufacturing & Engineering, Immersive Technologies: Media, Immersive Technologies: Mixed Reality, Immersive Technologies: Virtual Reality, Immersive Technologies: Hardware, Immersive Technologies: Haptics, Immersive Technologies: Edtech",62841,0,2020-06-01,0
06754526,SILVERCHIP LIMITED,37,2551700,0.321,0.321,,Small,11/20/2008 00:00:00,"Mobile app and software development company- silverchip. we're a technical, creative, tech agency delivering leading mobile, web, app development projects.",silverchip.com,M4 5DL,Software as a Service (SaaS),Software as a Service (SaaS): Development,,0,2022-07-01,0
10451879,MMS HOLDINGS EUROPE LIMITED,75,6903334,0.5660000000000001,0.572,0.56,Medium,10/28/2016 00:00:00,"Mms holdings is a leading global data-focused cro (clinical research organization) & technology enabled clinical research and health data analytics solution company that supports the pharmaceutical, biotech, and medical device industries.",mmsholdings.com,TN21 0DG,"Biopharmaceutical, Data Infrastructure, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs), Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Life Sciences: Research, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
11047186,BANKED LTD,118,19026,0.266,0.834,-0.302,Medium,11/03/2017 00:00:00,"Banked : real time payments for consumers, businesses and banks.",banked.com,W1F 8WE,"FinTech, Software as a Service (SaaS)","FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,32.12,2022-11-01,0
10499131,ORPHEUS CYBER LIMITED,30,1430440,0.159,0.159,,Small,11/28/2016 00:00:00,,orpheus-cyber.com,EC2A 2AP,Cyber,"Cyber: Network Security, Cyber: Risk Management, Cyber: Threat Management, Cyber: Incident Detection and Response",452968,0.31,2021-02-01,0
11356649,AIDRIVERS LTD,44,2062310,0.329,0.329,,Small,05/11/2018 00:00:00,We provide autonomous mobility solutions for industrial automation to optimise the business operations and improve quality of services.,aidrivers.ai,UB10 0NE,"Marine and Maritime, Autonomy and Robotics, Robotics and Autonomous systems, Sensors","Marine and Maritime: Autonomy & Robotics, Autonomy and Robotics: Sensing and Perception, Autonomy and Robotics: Reasoning and Acting, Robotics and Autonomous systems: AI Software, Robotics and Autonomous systems: Mobility: CAV / Self-driving vehicles, Robotics and Autonomous systems: Mobility: Unmanned Aerial Systems / Drones, Sensors: Autonomous vehicles, Sensors: Mobility",,0,,0
08774096,BENEVOLENTAI BIO LIMITED,147,31170000,0.4795,0.226,0.733,Medium,11/13/2013 00:00:00,"Benevolentai (ams: bai) is a leading, clinical-stage ai-enabled drug discovery and development company listed on the euronext amsterdam stock exchange.",benevolent.com,W1T 5HD,"Engineering Biology Supply Chain, Robotics and Autonomous systems, Engineering Biology Application, Biopharmaceutical, Life Sciences, Pharma, MedTech, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence","Engineering Biology Supply Chain: Computational - AI / Bioinformatics / Omics / Software, Robotics and Autonomous systems: Healthcare: Pharma, Engineering Biology Application: Health & Life Sciences, Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Pharma: Pharma and BioPharma, Pharma: Precision Medicine, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Artificial Intelligence: Machine Learning, Artificial Intelligence: Life Sciences",,0,,0
FC036900,FABRICK S.P.A.,279779,6934092,1.0035,0.291,1.716,Large,10/29/2019 00:00:00,"Fabrick offers open banking solutions: a new way of thinking about the bank, open, modular and data driven, closer to your needs",fabrick.com,,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Regtech, Software as a Service (SaaS): Finance and Accounting",,0,,0
03442937,DAEMON SOLUTIONS LIMITED,220,18851012,0.421,0.421,,Medium,10/01/1997 00:00:00,"We’re daemon, a technology consultancy. we solve business problems by energising movements that transform businesses.",dae.mn,W2 1HS,"Cloud Computing, Software Development, Software as a Service (SaaS)","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Cloud Computing: SaaS (Software as a Service), Software Development: DevOps, Software as a Service (SaaS): Analytics",,0,,0
05702796,APPSBROKER LIMITED,311,138196674,0.2695,0.168,0.371,Large,02/08/2006 00:00:00,Appsbroker is one of the largest google cloud-only agile systems integrators (asis) and managed service providers (msps) in emea.,appsbroker.com,M2 3AW,"Cloud Computing, Software Development, Data Infrastructure, Software as a Service (SaaS), Artificial Intelligence","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Cloud Computing: SaaS (Software as a Service), Software Development: Cloud Computing, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage, Data Infrastructure: Data Centres, Software as a Service (SaaS): Analytics, Software as a Service (SaaS): Development, Artificial Intelligence: Data Analysis",,0,2023-10-01,0
11249274,NEXUS FRONTIER TECH LIMITED,185,7302320,1.356,1.356,,Medium,03/11/2018 00:00:00,Accelerating workflows and decision-making by eliminating manual processes with proprietary artificial intelligence platform and solutions.,nexusfrontier.tech,E14 5AB,"FinTech, Advanced Manufacturing, Artificial Intelligence","FinTech: Tech for Enterprise, Advanced Manufacturing: Artificial Intelligence, Artificial Intelligence: Machine Learning, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Data Analysis",,4.61,2022-09-01,0
05780057,L2S2 LIMITED,53,2482665,0.425,0.425,,Medium,04/12/2006 00:00:00,L2s2 specialises in creating the software for a medical device with digital health applications. we hold full accreditation to both iso 13485 and iso 27001 which are the predominent medical device regulations. we are a leading force in healthcare technology.,l2s2.com,CB24 3DQ,"Life Sciences, Wearables and Quantified Self, MedTech","Life Sciences: Research, Wearables and Quantified Self: Medical, MedTech: Imaging",86562,0,2010-04-01,1
09926428,EVOVE LTD,43,5441133,0.332,0.332,,Small,12/22/2015 00:00:00,"Pioneering the engineering and manufacture of graphene-based membranes, customised to individual separation and filtration needs.",evove.tech,WA8 0GW,CleanTech,CleanTech: Water Processing,1719046,7.65,2023-03-01,0
07472717,HYBRID THEORY GLOBAL LTD,69,25028925,0.20650000000000002,0.186,0.227,Medium,12/17/2010 00:00:00,,hybridtheory.com,IG10 4PL,,,,4,2022-11-01,0
04919518,REDSPIRE LIMITED,130,6113057,0.473,0.473,,Medium,10/02/2003 00:00:00,"A leading microsoft partner uk for dynamics 365 with a wide range of services including azure, data and power platform.",incrementalgroup.co.uk,RH14 0AZ,"Cloud Computing, Data Infrastructure, Cyber","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage, Cyber: Endpoint Security",0,0,2021-01-01,0
08344409,WATTSTOR LIMITED,14,2304132,0.257,0.257,,Small,01/02/2013 00:00:00,,wattstor.com,EC2V 8EY,"CleanTech, Energy Management, Net Zero","CleanTech: Energy Production, Management and Storage, Energy Management: Energy Management Systems, Net Zero: Low Carbon Energy Generation, Net Zero: Energy Storage, Net Zero: Renewable Energy Planning Database",10000,0,2023-02-01,0
00987011,DATA CARD INTERNATIONAL LIMITED,1199,314450277,0.28400000000000003,0.238,0.33,Large,08/14/1970 00:00:00,"Identity verification (idv) solutions help you to meet know your traveler/citizen obligations with the confidence of a high level of identity assurance ensuring that an individual you are interacting with is a real person linked to a genuine id document to prove their identity. idv is designed specifically to meet the needs of government immigration, border management, and digital services delivery.",entrust.com,RG1 3BA,"Space Economy, Cyber","Space Economy: Cyber Security and Encryption, Cyber: Cryptographic Authentication, Cyber: Endpoint Security, Cyber: Identity Management, Cyber: IoT Security",,0,,0
11098701,CORDEL GROUP PLC,31,5996750,0.24050000000000002,0.078,0.403,Small,12/06/2017 00:00:00,,cordel.ai,WC1N 2EB,"FinTech, Artificial Intelligence","FinTech: Tech for Enterprise, Artificial Intelligence: Green Tech",48897,0,,0
10956809,CARBONCHAIN.IO LIMITED,32,4870390,0.471,0.471,,Small,09/11/2017 00:00:00,"We automate your supply chain carbon accounting, so you can tackle climate risks, reduce emissions, and accelerate the transition to a net-zero economy.",carbonchain.com,EC1V 2NX,CleanTech,CleanTech: Environmental Protection and Monitoring,689614,8.77,2023-04-01,0
