Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
02530851,APEM LIMITED,637,49433807,0.328,0.343,0.313,Large,08/14/1990 00:00:00,Apem are a global environmental consultancy providing independent advice and guidance to support government and environmental regulatory guidelines.,apemltd.com,SK4 3GN,Life Sciences,Life Sciences: Environmental Sciences Products and Services,89597,0,2023-06-01,0
11951667,Y-PRIME UK LTD,120,2274208,0.589,0.589,,Medium,04/17/2019 00:00:00,"Eclinical technology for clinical trial management. introduce greater speed, precision and data quality to your clinical trial.",yprime.com,WA14 2DT,"Data Infrastructure, Life Sciences, Wearables and Quantified Self, Pharma, MedTech, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence, AgriTech","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Life Sciences: Research, Wearables and Quantified Self: Medical, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Artificial Intelligence: Life Sciences, AgriTech: Management Platforms",,4.75,2019-02-01,0
06277352,GLOBALLOGIC (UK) LIMITED,46,3195243,0.912,0.912,,Small,06/12/2007 00:00:00,"Globallogic is a leading software engineering services provider. we help you in building digital service platforms, design new digital experiences & engineer better...",globallogic.com,EC3V 9DU,"Pharma, Research and Consulting - Physical Sciences and Engineering","Pharma: Artificial Intelligence and Blockchain, Research and Consulting - Physical Sciences and Engineering: Engineering Research",,0,,0
SC548124,NOVOSOUND LTD,64,10686838,0.352,0.352,,Medium,10/19/2016 00:00:00,"Novosound is an award-winning scottish sensors company utilising thin-film processes to eliminate conventional limitations in ultrasound sensors. this includes customisable solutions for emerging applications in industrial, medical, dental and wearable markets.",novosound.net,EH4 2HS,"Sensors, Life Sciences, MedTech","Sensors: Medical, Sensors: Industry 4.0, Life Sciences: Life Sciences Manufacturing, MedTech: Imaging",17536,9.03,2024-05-01,0
10051398,COLORIFIX LIMITED,128,8252361,0.621,0.621,,Medium,03/09/2016 00:00:00,Colorifix is developing a revolutionary dyeing process to help the textile industry dramatically reduce its environmental impact.,colorifix.com,NR4 7GJ,Engineering Biology Application,Engineering Biology Application: Chemicals & Materials - Products (such as biobased/degradable products & sustainable fashion),433214,48.13,2023-04-01,0
08923555,PYRAMID ANALYTICS UK LIMITED,82,5744585,0.603,0.603,,Medium,03/05/2014 00:00:00,The pyramid analytics decision intelligence platform is purpose-built to power faster and sharper decisions. learn how it can improve your business decisions here.,pyramidanalytics.com,W1W 7BR,"FinTech, Advanced Manufacturing, Data Infrastructure, Software as a Service (SaaS), MedTech, Artificial Intelligence","FinTech: Alternative Credit Analysis, Advanced Manufacturing: Data Services, Data Infrastructure: Data Infrastructure Services, Software as a Service (SaaS): Analytics, MedTech: Artificial Intelligence, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Data Analysis",,0,,0
10271134,TROPIC BIOSCIENCES UK LIMITED,301,665124,0.546,0.546,,Large,07/11/2016 00:00:00,"We're making tropical agriculture more productive and sustainable by using cutting-edge genetic innovation. together, we're enabling brighter futures for growers who need it most.",tropic.bio,NR4 7GJ,"Engineering Biology Application, Life Sciences, Food Tech, CleanTech, AgriTech, Net Zero","Engineering Biology Application: Agriculture & Food - Agriculture / Eco-Friendly Agrochemicals, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Synthetic Biotechnology, Food Tech: Agri Tech, CleanTech: Agriculture, Forestry and Biodiversity, AgriTech: AgSciences, AgriTech: Automation, Net Zero: Agritech",2622405.3,61.12,2022-07-01,0
10606123,GREY GREEN MEDIA LIMITED,39,2926356,0.47,0.47,,Small,02/07/2017 00:00:00,The 9th conference in the dtx series. dtx west will be defining how to achieve commercial and patient success with digital therapeutics.,dtxwest.com,NN1 5JF,Life Sciences,Life Sciences: Biology and Biotech,,0,,0
11398246,SIMPLAST UK LIMITED,52,8783959,0.745,0.745,,Medium,06/05/2018 00:00:00,,simplast.info,S11 8HW,Life Sciences,Life Sciences: Chemical Products and Services,,0,,0
09762837,SPECTRUM MEDICAL GROUP LIMITED,504,139782795,0.30200000000000005,0.263,0.341,Large,09/04/2015 00:00:00,,spectrummedical.com,GL2 9QL,"Life Sciences, Photonics, Quantum Economy, Electronics Manufacturing","Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Photonics: Quantum Tech, Quantum Economy: Components and Materials, Electronics Manufacturing: Electromedical technologies",,0,,0
10005971,HARK SYSTEMS LTD.,32,4617164,0.264,0.264,,Small,02/15/2016 00:00:00,"At hark, we’re at the forefront of iot in energy, manufacturing, retail and more. improve efficiency, maximise yield and reduce waste.",harksys.com,LS1 4JB,"Advanced Manufacturing, Cyber, MedTech, Energy Management, Artificial Intelligence, AgriTech, Net Zero, Internet of Things","Advanced Manufacturing: Industrial IoT, Cyber: IoT Security, MedTech: Monitoring Technologies, Energy Management: Energy Management Systems, Energy Management: AI and IoT, Artificial Intelligence: Green Tech, AgriTech: Remote Sensing, Net Zero: Building Technologies, Internet of Things: Smart Cities and Transport, Internet of Things: Industrial IoT, Internet of Things: Energy Management & Smart Buildings",,0,,0
04217635,GENPACT (UK) LIMITED,875,7318992075,0.41400000000000003,0.149,0.679,Large,05/16/2001 00:00:00,Genpact is a global professional services firm delivering outcomes that transform business and shape the future.,genpact.com,EC3N 3AX,"Software as a Service (SaaS), Pharma, Artificial Intelligence","Software as a Service (SaaS): Analytics, Pharma: Artificial Intelligence and Blockchain, Artificial Intelligence: Data Analysis",,0,,0
08396115,SAFEGUARD ENGINEERING LIMITED,69,3577332,0.219,0.219,,Medium,02/08/2013 00:00:00,An experienced team of safety and environmental engineering consultants providing specialist advice on defence and commercial projects. explore more.,safeguardengineering.co.uk,NP16 5TX,"Life Sciences, Net Zero","Life Sciences: Environmental Sciences Products and Services, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services",12388,0,,0
03473626,SYNEOS HEALTH COMMUNICATIONS UK LIMITED,244,78678888,0.2385,0.067,0.41,Large,11/28/1997 00:00:00,"Syneos health® is the only fully integrated biopharmaceutical solutions organization purpose-built to accelerate customer success. we lead with a product development mindset, strategically blending clinical development, medical affairs and commercial capabilities to address modern market realities. together we share insights, use the latest technologies and apply advanced",syneoshealth.com,WC1A 2SL,"Biopharmaceutical, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs), Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Targeted Therapies, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
10505662,II-VI COMPOUND SEMICONDUCTORS LIMITED,421,261323885,0.542,0.28,0.804,Large,12/01/2016 00:00:00,,ii-vi.com,E14 5HU,"Space Energy, In-Orbit Servicing and Manufacturing, Space Economy, Advanced Materials, Photonics, Computer Hardware, Quantum Economy, MedTech","Space Energy: Power Core, In-Orbit Servicing and Manufacturing: Space Manufacturing, Space Economy: Communications, Advanced Materials: Optics and Photonics, Advanced Materials: Electrochemical, Photonics: Quantum Tech, Photonics: Optics, Photonics: Industry 4.0, Computer Hardware: Semiconductor electronics, Computer Hardware: Tools, Quantum Economy: Components and Materials, MedTech: Photonics, MedTech: Advanced Materials",,0,,0
08482058,COGNETIVITY LTD,44,3876925,0.516,0.516,,Small,04/10/2013 00:00:00,"Whether you are a patient or a professional, discover how our technology saves lives! give your brain the attention it deserves today!",cognetivity.com,EC1N 2SW,"Rehabilitation, Life Sciences, MedTech","Rehabilitation: Cognitive Rehabilitation, Life Sciences: Biology and Biotech, Life Sciences: Research, MedTech: Artificial Intelligence",514038,1.31,2022-10-01,0
09440594,EVONETIX LTD,142,9819904,0.325,0.325,,Medium,02/16/2015 00:00:00,"Bringing semiconductor scale to a new generation of dna synthesis 3 reimagine biology synthetic biology brings the power of nature to bear on the real challenges of today and the opportunities of tomorrow. however, researchers are constrained by the tools of the last generation of dna synthesis technology. fulfilling the potential of synthetic biology demands […]",evonetix.com,CB1 3LH,"Engineering Biology Supply Chain, Engineering Biology Application, Life Sciences","Engineering Biology Supply Chain: Biological Materials & Reagents - Nucleotide synthesis & sequencing, Engineering Biology Application: Health & Life Sciences, Engineering Biology Application: Biological Materials & Reagents - Nucleotide synthesis & sequencing, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Synthetic Biotechnology",728878,47.88,2023-02-01,0
10613579,TENTHPIN MANAGEMENT CONSULTANTS LIMITED,53,3972558,0.553,0.553,,Medium,02/10/2017 00:00:00,Tenthpin is a global management business & technology consulting firm with deep expertise in life sciences. explore our independent advice & services.,tenthpin.com,EC4A 3TW,"Advanced Manufacturing, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence","Advanced Manufacturing: Data Services, Life Sciences: Life Sciences Manufacturing, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting, Artificial Intelligence: Data Analysis",,0,,0
13449248,PERSPECTUM GROUP LTD,315,27766971,0.29300000000000004,0.137,0.449,Large,06/10/2021 00:00:00,"Perspectum delivers cutting-edge digital technologies that help clinicians provide better care for patients with liver disease, diabetes, and cancer.",perspectum.com,OX4 2LL,"Life Sciences, Pharma, MedTech, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence","Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Precision Medicine, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Artificial Intelligence: Life Sciences",,0,,0
06752216,HANSON WADE LIMITED,455,86876276,0.21200000000000002,0.202,0.222,Large,11/18/2008 00:00:00,Join 120+ experts in boston to explore combination therapy in obesity & nash &holistic approaches to metabolic syndrome,obesity-and-nash-summit.com,W1W 8DH,Life Sciences,"Life Sciences: Biology and Biotech, Life Sciences: Research",,0,2019-08-01,0
SC394571,CELTIC RENEWABLES LIMITED,86,0,0.488,0.488,,Medium,03/02/2011 00:00:00,Celtic renewables convert low value biological material to valuable biofuels and renewable chemicals. reclaiming whisky residues.,celtic-renewables.com,EH4 2HS,Engineering Biology Application,Engineering Biology Application: Biofuels & Hydrogen,,24.58,2024-05-01,0
08219473,PERSPECTUM LTD,266,26157291,0.259,0.153,0.365,Large,09/18/2012 00:00:00,"Perspectum delivers cutting-edge digital technologies that help clinicians provide better care for patients with liver disease, diabetes, and cancer.",perspectum.com,OX4 2LL,"Life Sciences, Pharma, MedTech, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Precision Medicine, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",2694182,76.09,2023-03-01,0
09801981,PD NEUROTECHNOLOGY LIMITED,74,1215313,0.395,0.395,,Medium,09/30/2015 00:00:00,"Pd neurotechnology is an innovative medical device company, focusing on the treatment of parkinson's disease and other movement disorders.",pdneurotechnology.com,EC4N 5AT,Life Sciences,Life Sciences: Research,172900,0,,0
08730014,IMPULSE CORPORATION LIMITED,73,13210716,0.931,0.931,,Medium,10/14/2013 00:00:00,"Impulse is a trusted supplier and integrator of industrial computers, rock solid rack pcs, embedded systems and iiot devices to some of the largest companies in the uk.",www.impulse-embedded.co.uk,ST5 7UT,"Software Development, In-Orbit Servicing and Manufacturing, Advanced Manufacturing, Cyber, Computer Hardware, MedTech, Electronics Manufacturing, Artificial Intelligence, Internet of Things","Software Development: Embedded Software, In-Orbit Servicing and Manufacturing: Inspection, Advanced Manufacturing: Industrial IoT, Cyber: IoT Security, Computer Hardware: Embedded Systems, MedTech: Monitoring Technologies, Electronics Manufacturing: Computer manufacture, Artificial Intelligence: Systems Optimisation, Artificial Intelligence: Data Analysis, Internet of Things: e-Health, Internet of Things: Industrial IoT",,0,,0
08860899,SEVEN BRIDGES GENOMICS UK LTD,22,1574713,0.297,0.297,,Small,01/24/2014 00:00:00,"Seven bridges is the biomedical data analysis company accelerating breakthroughs in genomics research for cancer, drug development and precision medicine.",sevenbridges.com,WC1N 2EB,"Engineering Biology Supply Chain, Data Intermediaries, Omics","Engineering Biology Supply Chain: Computational - AI / Bioinformatics / Omics / Software, Data Intermediaries: Undefined Intermediaries, Omics: Genomics",,83.44,2023-01-01,0
02933905,GRAPHNET HEALTH LIMITED,567,85594160,0.47250000000000003,0.441,0.504,Large,05/27/1994 00:00:00,"Graphnet health ltd is the uk's leading supplier of shared care record software, population health and clinical solutions to the nhs.",graphnethealth.com,MK7 8LE,MedTech,MedTech: Artificial Intelligence,480401,0,,0
08819197,PREVENTX HOLDINGS LIMITED,272,48281267,0.832,1.353,0.311,Large,12/18/2013 00:00:00,"Preventx is the largest provider of remote sexual health testing in the uk. we are a trusted partner, supplier and adviser to the nhs and local authorities across the uk,",preventx.com,S9 2EQ,Life Sciences,Life Sciences: Human Health Services,,0,,0
03548215,INSTEM LSS LIMITED,139,29836857,0.22,0.12,0.32,Medium,04/17/1998 00:00:00,Samarind rms - the benchmark for regulatory information management,instem.com,ST15 0SD,"Pharma, Research and Consulting - Physical Sciences and Engineering","Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
07980921,CRYSTALLISE LIMITED,48,1618263,0.414,0.414,,Small,03/07/2012 00:00:00,,crystallise.com,SS17 0HD,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,1
05956962,SPECTRUM MEDICAL LIMITED,118,132224831,0.20750000000000002,0.086,0.329,Large,10/05/2006 00:00:00,,spectrummedical.com,GL2 9QL,"Life Sciences, Photonics, Quantum Economy, Electronics Manufacturing","Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Photonics: Quantum Tech, Quantum Economy: Components and Materials, Electronics Manufacturing: Electromedical technologies",,0,,0
05636614,CRISP THINKING GROUP LIMITED,499,48795746,0.31899999999999995,0.347,0.291,Large,11/25/2005 00:00:00,"Crisp protects brands, assets and people from reputational damage, security threats and online harms.",crispthinking.com,LS1 4DL,"Pharma, Cyber","Pharma: Artificial Intelligence and Blockchain, Cyber: Risk Management, Cyber: Threat Management",98689,19.19,2022-05-01,0
04606727,FREENOME LIMITED,31,3715000,0.6725000000000001,-0.017,1.362,Small,12/03/2002 00:00:00,,oncimmune.com,NG90 6BH,"Engineering Biology Application, Life Sciences, Pharma, Omics","Engineering Biology Application: Health & Life Sciences, Life Sciences: Biology and Biotech, Life Sciences: Research, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma, Pharma: Precision Medicine, Omics: Genomics, Omics: Proteomics",599318,43.19,2023-05-01,0
10887014,HEALTH DATA RESEARCH UK,218,214057500,0.9115,0.891,0.932,Large,07/27/2017 00:00:00,Uk health data research alliance (the 'alliance'),ukhealthdata.org,NW1 2BE,"Data Infrastructure, Life Sciences, Data Intermediaries, Research and Consulting - Physical Sciences and Engineering","Data Infrastructure: Data Infrastructure Services, Life Sciences: Research, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",3748000,0,,0
10218146,HEALTHCALL SOLUTIONS LIMITED,31,1047906,0.351,0.351,,Small,06/07/2016 00:00:00,"Health call provides digital health care solutions to improve patient care, in partnership with nhs trusts.",nhshealthcall.co.uk,NE11 0SR,"Sensors, Life Sciences, Software as a Service (SaaS), Internet of Things","Sensors: Medical, Life Sciences: Human Health Services, Software as a Service (SaaS): Healthcare, Internet of Things: e-Health",,0,,0
05506954,HIMSS UK LTD,24,1794615,0.221,0.221,,Small,07/13/2005 00:00:00,"The continua design guidelines specify an end-to-end ict framework for personal connected health solutions based on recognized open standards, to create a secure and interoperable health data exchange. they enable the secure flow of continua medical-grade data among sensors, gateways, and services b",pchalliance.org,HG1 1ED,Life Sciences,Life Sciences: Human Health Services,,0,,0
11341576,HOLIFERM LIMITED,72,0,1.288,1.288,,Medium,05/02/2018 00:00:00,Holiferm is a manchester based company that develops holistically improved fermentation technology and processes to deliver massive economic improvements.,holiferm.com,CH41 1HW,Engineering Biology Application,"Engineering Biology Application: Chemicals & Materials - High Value Compounds, Engineering Biology Application: Environment & CO2 capture - Bio Energy & Carbon Capture",3054576.88,25.89,2024-01-01,0
SC656346,SYMBIOSIS HOLDINGS (SCOTLAND) LTD,165,39631900,0.5545,0.13,0.979,Large,03/04/2020 00:00:00,Symbiosis pharmaceutical services is an industry-leading biopharma cmo specialising in sterile fill/finish of vials & gmp manufacturing of injectables.,symbiosis-pharma.com,FK9 4NF,"Biopharmaceutical, Life Sciences","Biopharmaceutical: Vaccines, Life Sciences: Life Sciences Manufacturing",,0,,0
08915330,EFFECT PHOTONICS LTD,197,20625388,0.442,0.425,0.459,Medium,02/27/2014 00:00:00,"We help realize your network’s full potential with integrated or standalone dsps, light sources, and transceivers.",effectphotonics.com,TQ2 7TD,"Photonics, Quantum Economy, MedTech","Photonics: Telecommunications, Photonics: Smart Sensors, Photonics: Optics, Photonics: Microelectronics, Quantum Economy: Photonics, Quantum Economy: Components and Materials, MedTech: Photonics",688679.53,0,,0
10375761,RENISHAW NEURO SOLUTIONS LTD,52,8986508,0.543,0.05,1.036,Medium,09/14/2016 00:00:00,"In metrology, motion control, machine calibration, dental cad/cam, additive manufacturing, spectroscopy and neurosurgery, renishaw innovations enhance precision, efficiency and quality. products include cmm touch-trigger probes, scanning probes, cmm retrofits, gauging, machine tool touch probes, laser probes, linear encoders, angle encoders, magnetic encoders, magnetic rotary encoders, raman spectroscopy, laser calibration, laser sintering, dental scanners and neurosurgical robots.",renishaw.com,GL12 8SP,"Neurotechnology, In-Orbit Servicing and Manufacturing, Advanced Manufacturing, Life Sciences, Photonics, Electronics Manufacturing, Artificial Intelligence","Neurotechnology: Invasive Technologies - Stimulating, In-Orbit Servicing and Manufacturing: Inspection, In-Orbit Servicing and Manufacturing: Space Manufacturing, Advanced Manufacturing: Robotics and Automation, Life Sciences: Life Sciences Manufacturing, Photonics: Industry 4.0, Electronics Manufacturing: Measuring and metrology devices, Artificial Intelligence: Industry 4.0 and Automation",,0,,0
09987028,ARCTORIS LTD,53,4692242,0.51,0.51,,Medium,02/04/2016 00:00:00,"Better data today. better drugs tomorrow. arctoris® is a tech-enabled biopharma company drug discovery has to change — and we reimagine the path from target to hit, lead, and candidate by leveraging the power of ulysses®, our unique, integrated drug discovery platform. discover our platform the future of drug discovery is data-driven data is the lifeblood of […]",arctoris.com,OX14 4SA,"Engineering Biology Supply Chain, Robotics and Autonomous systems, Engineering Biology Application, Biopharmaceutical, Life Sciences, Pharma, MedTech, Artificial Intelligence","Engineering Biology Supply Chain: Computational - AI / Bioinformatics / Omics / Software, Robotics and Autonomous systems: Healthcare: Pharma, Engineering Biology Application: Health & Life Sciences, Biopharmaceutical: Therapeutic protein, Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Synthetic Biotechnology, Pharma: Pharma and BioPharma, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence, Artificial Intelligence: Life Sciences",855174.8,7.89,2022-09-01,0
07466141,CATSCI LTD,147,15236382,0.379,0.378,0.38,Medium,12/10/2010 00:00:00,Catsci is a pharmaceutical innovation partner providing process chemistry solutions to support the delivery of best-in-class small molecule therapeutics.,catsci.com,CF3 2PX,Life Sciences,Life Sciences: Chemical Products and Services,310048,0,2022-06-01,0
08988699,INNOVENN UK LIMITED,82,6422027,1.0015,0.566,1.437,Medium,04/09/2014 00:00:00,"Deepverge is a vertically integrated business, collaborating technology platforms with partners in ai, clinical research, medical device and life science.",deepverge.com,NW1 6BB,"Life Sciences, Pharma, MedTech","Life Sciences: Research, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence",0,0,,0
11257655,RENALYTIX PLC,232,6724762,23.7365,1.147,46.326,Medium,03/15/2018 00:00:00,Renalytix's singular goal is to eradicate kidney disease. let’s stand together to change the lives of so many.,renalytix.com,E1W 9US,"Life Sciences, MedTech, Artificial Intelligence","Life Sciences: Research, MedTech: Artificial Intelligence, Artificial Intelligence: Life Sciences",,50.2,2024-04-01,0
10485105,KANABO GROUP PLC,25,2237500,1.1375,0.497,1.778,Small,11/17/2016 00:00:00,,kanabogroup.com,NW4 4DJ,Life Sciences,Life Sciences: Research,,0,,0
08476131,OPIS ON PHARMACEUTICAL INDUSTRY SERVICE UK LTD,55,2174040,1.105,1.105,,Medium,04/05/2013 00:00:00,,opisresearch.com,W1W 7BR,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
03766413,HEALTHHERO SOLUTIONS LIMITED,198,23680883,0.39249999999999996,0.353,0.432,Medium,05/07/1999 00:00:00,Healthhero provides digital-first healthcare services to help businesses meet the health and wellbeing of their people.,healthhero.com,W1H 7PE,"Rehabilitation, Life Sciences","Rehabilitation: Psychiatric Rehabilitation, Life Sciences: Human Health Services",,0,,0
10205396,DEEPVERGE PLC,200,23242500,1.1185,0.764,1.473,Medium,05/28/2016 00:00:00,"Deepverge is a vertically integrated business, collaborating technology platforms with partners in ai, clinical research, medical device and life science.",deepverge.com,YO41 1LZ,"Life Sciences, Pharma, MedTech","Life Sciences: Research, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence",,0,,0
09285366,APARITO LIMITED,38,3413218,0.373,0.373,,Small,10/29/2014 00:00:00,"Aparito digitises clinical trials and unlocks real-world data through mobile apps, video assessments & wearable devices.",aparito.com,LL13 7YP,"Life Sciences, Wearables and Quantified Self, Pharma, Artificial Intelligence","Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Wearables and Quantified Self: Medical, Pharma: Pharma and BioPharma, Pharma: Research and Data Analytics, Artificial Intelligence: Life Sciences",488846,1.04,2021-01-01,0
09442533,SEDA PHARMA DEVELOPMENT SERVICES LTD.,61,4202244,0.472,0.472,,Medium,02/17/2015 00:00:00,Seda provides pharmaceutical development and clinical pharmacology services and consultancy to the pharma and biotech industry. call us today.,sedapds.com,SK8 3GX,"Life Sciences, Pharma","Life Sciences: Biology and Biotech, Pharma: Pharma and BioPharma",,0,,0
09846477,OPTELLUM LTD,49,4319282,0.233,0.233,,Small,10/28/2015 00:00:00,The world's first ai-based early lung cancer decision support software. helping clinicians to identify and track at-risk patients and make optimal decisions.,optellum.com,OX1 1BY,"MedTech, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence","MedTech: Imaging, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Artificial Intelligence: Life Sciences",490900,13.21,2022-09-01,0
SC512315,ROSLIN CELL THERAPIES LIMITED,329,24224027,0.39149999999999996,0.41,0.373,Large,08/04/2015 00:00:00,Roslinct is a leading cell and gene therapy contract development and manufacturing organisation providing services for companies developing cell and gene-based therapeutic products. enabling you to bring your autologous or allogeneic therapy quickly to market.,roslinct.com,EH16 4UX,"Biopharmaceutical, Life Sciences, Pharma","Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs), Biopharmaceutical: Vaccines, Biopharmaceutical: Therapeutic protein, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma",1589881,2.48,2022-01-01,0
11825161,SAFFRON MIDCO 1 LIMITED,1868,499221771,0.399,0.337,0.461,Large,02/13/2019 00:00:00,"Contract development and manufacturing organisation (cdmo), sterling pharma solutions, provides api and adc services. read more.",sterlingpharmasolutions.com,NE23 7QG,"Software Development, Biopharmaceutical, Life Sciences","Software Development: API Development and Integration, Biopharmaceutical: Small Molecules, Life Sciences: Chemical Products and Services, Life Sciences: Life Sciences Manufacturing",,0,,0
06841897,PHARMEXCEL LTD,68,5992930,0.606,0.606,,Medium,03/10/2009 00:00:00,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. excepteur sint occaecat...",pharmexcel-cro.com,MK40 2NR,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
09161078,ORACLE ENVIRONMENTAL EXPERTS LIMITED,45,6111818,0.239,0.239,,Small,08/05/2014 00:00:00,,oracle-environmental.com,WR14 2JS,"Life Sciences, CleanTech, Land Remediation, Net Zero","Life Sciences: Environmental Sciences Products and Services, CleanTech: Environmental Protection and Monitoring, Land Remediation: Brownfield Regeneration, Land Remediation: Regulatory Services, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services, Net Zero: Pollution Control and Mitigation",,0,,1
11825484,SAFFRON MIDCO 2 LIMITED,1803,456577296,0.3745,0.321,0.428,Large,02/13/2019 00:00:00,"Contract development and manufacturing organisation (cdmo), sterling pharma solutions, provides api and adc services. read more.",sterlingpharmasolutions.com,NE23 7QG,"Software Development, Biopharmaceutical, Life Sciences","Software Development: API Development and Integration, Biopharmaceutical: Small Molecules, Life Sciences: Chemical Products and Services, Life Sciences: Life Sciences Manufacturing",,0,,0
10237978,IMPULSE INNOVATIONS LIMITED,165,7758880,1.059,1.059,,Medium,06/17/2016 00:00:00,Causalens uses causal ai to develop decision-making ai that organizations trust with their complex enterprise initiatives.,causalens.com,W14 0QL,"Supply Chain Logistics, Advanced Manufacturing, MedTech, Artificial Intelligence, EdTech","Supply Chain Logistics: Artificial Intelligence, Advanced Manufacturing: Artificial Intelligence, MedTech: Artificial Intelligence, Artificial Intelligence: Machine Learning, Artificial Intelligence: Enabling Platforms, EdTech: Artificial Intelligence",49781,37.64,2022-01-01,0
12212468,OUR FUTURE HEALTH,222,162101117,3.4059999999999997,3.219,3.593,Large,09/17/2019 00:00:00,,ourfuturehealth.org.uk,M3 5GS,Life Sciences,"Life Sciences: Human Health Services, Life Sciences: Research",,0,,0
09848787,ARCTECH INNOVATION LIMITED,80,0,0.771,0.771,,Medium,10/29/2015 00:00:00,This is an example page. it’s different from a blog post because it will stay in one place and will show up in your site navigation (in most themes). most people start with an about page that introduces them to potential site visitors. it might say something like this: hi there! i’m a bike messenger […],arctechinnovation.com,RM10 7FN,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",1429858.1,0.51,2022-03-01,0
